uid,method,smiles,warhead_atom_name
P6-POSENOISE_s03_0274,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)NC(C)(C)c3cccc(C(=O)C(C)C)c3)c2C1,C35
P6-POSENOISE_s03_0275,P6-POSENOISE_s03,C=CC(=O)N1Cc2ccc(C(=O)Nc3cn(C)cn3)c(F)c2C1,C22
P6-POSENOISE_s03_0276,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=N)c3nn(C)cc3C)c2C1,C24
P6-POSENOISE_s03_0277,P6-POSENOISE_s03,C=CC(=O)N1Cc2cc(Cl)cc(C(=O)Nc3cn(C(=O)C(F)(F)F)cn3)c2C1,C24
P6-POSENOISE_s03_0278,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@H]4CCN(C(=O)OC)C4)cn3)c2C1,C32
P6-POSENOISE_s03_0279,P6-POSENOISE_s03,C=CC(=O)N1Cc2ccccc2C1C(=O)Nc1ccn(C(C)C)c1,C26
P6-POSENOISE_s03_0280,P6-POSENOISE_s03,C=CC(=O)N1CC2=C(C)C1C(C(=O)Nc1ncn(C(C)C(C)C)c1C)=CC=C2,C34
P6-POSENOISE_s03_0281,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(C)F)cn3)c2C1,C24
P6-POSENOISE_s03_0282,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@H]4CC[C@@H](OC)CC4)cn3)c2C1,C33
P6-POSENOISE_s03_0283,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=C)O)cn3)c2C1,C23
P6-POSENOISE_s03_0284,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(Nc3cnc(C)cn3)c2C1,C21
P6-POSENOISE_s03_0285,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@H]4C[C@H](O)C4)cn3)c2C1,C27
P6-POSENOISE_s03_0286,P6-POSENOISE_s03,C=CC(=O)N1Cc2cc(C(=O)Nc3cn(C)cn3)cc(C)c2C1,C24
P6-POSENOISE_s03_0287,P6-POSENOISE_s03,C=CC(=O)N1C(=O)Cc2cccc(C(=O)Nc3cn([C@H]4CCN(C(=O)CCl)C4)cn3)c21,C31
P6-POSENOISE_s03_0288,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(Cc4ccccc4)cn3)c2C1,C26
P6-POSENOISE_s03_0289,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)c3ccn(C(C)C)c3)c2C1,C25
P6-POSENOISE_s03_0290,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccn(C(F)F)c3)c2C1,C22
P6-POSENOISE_s03_0291,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)n(C)c3)c2C1,C24
P6-POSENOISE_s03_0292,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(-n3cnc(C(C)C)c3)c2C1,C23
P6-POSENOISE_s03_0293,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@H](C)CN4CCCC4)cn3)c2C1,C33
P6-POSENOISE_s03_0294,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(-c4cc(F)c(C)nc4C)ncn3)c2C1,C29
P6-POSENOISE_s03_0295,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)ccn3)c2C1,C23
P6-POSENOISE_s03_0296,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(CC(C)(C(C)=O)C(F)(F)F)n(C)c3)c2C1,C34
P6-POSENOISE_s03_0297,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3ncc(C)n3C3(C)CC3)c2C1,C28
P6-POSENOISE_s03_0298,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@@H]4C[C@](C)(C#N)C[C@@H]4C)cn3)c2C1,C33
P6-POSENOISE_s03_0299,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(C)nc3)c2C1,C23
RL_GEOMEAN_0000,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccnc3)c2C1,C21
RL_GEOMEAN_0001,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccncc3)c2C1,C21
RL_GEOMEAN_0002,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3c[nH]cn3)c2C1,C20
RL_GEOMEAN_0003,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)F)c2C1,C16
RL_GEOMEAN_0004,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncnc3)c2C1,C21
RL_GEOMEAN_0005,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc[nH]c3)c2C1,C20
RL_GEOMEAN_0006,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(CC)c2C1,C18
RL_GEOMEAN_0007,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnccn3)c2C1,C21
RL_GEOMEAN_0008,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ncc(Br)s3)c2C1,C20
RL_GEOMEAN_0009,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(C)c(C)c3)c2C1,C25
RL_GEOMEAN_0010,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)Nc3ccc(C)nc3)cc2C1,C23
RL_GEOMEAN_0011,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3c(F)cccc3F)c2C1,C21
RL_GEOMEAN_0012,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(C)nc3)c2C1,C23
RL_GEOMEAN_0013,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)c3cnoc3)c2C1,C19
RL_GEOMEAN_0014,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(C)c3)c2C1,C23
RL_GEOMEAN_0015,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C[C@H](N)CC(C)C)c2C1,C27
RL_GEOMEAN_0016,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccccc3C)c2C1,C23
RL_GEOMEAN_0017,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N(C)C)c2C1,C21
RL_GEOMEAN_0018,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)NC)c2C1,C19
RL_GEOMEAN_0019,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccncn3)c2C1,C21
RL_GEOMEAN_0020,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)ccc3C)c2C1,C25
RL_GEOMEAN_0021,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(Cc3c[nH]cn3)c2C1,C19
RL_GEOMEAN_0022,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(CCOc3ccc(F)nc3)c2C1,C23
RL_GEOMEAN_0023,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)c(C)cn3)c2C1,C25
RL_GEOMEAN_0024,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(Cc4ccc(F)cc4)cn3)c2C1,C26
RL_GEOMEAN_0025,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(OCC(C)C)c3)c2C1,C30
RL_GEOMEAN_0026,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccco3)c2C1,C20
RL_GEOMEAN_0027,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N(C)c3cccc(F)c3)c2C1,C23
RL_GEOMEAN_0028,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccccc3)c2C1,C21
RL_GEOMEAN_0029,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(F)c3)c2C1,C21
RL_GEOMEAN_0030,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccon3)c2C1,C20
RL_GEOMEAN_0031,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccnc(C)c3)c2C1,C23
RL_GEOMEAN_0032,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccnc(N)c3)c2C1,C22
RL_GEOMEAN_0033,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ncc[nH]3)c2C1,C20
RL_GEOMEAN_0034,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc4c(ccc5ncccc54)c3)c2C1,C25
RL_GEOMEAN_0035,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(Cl)c3)c2C1,C21
RL_GEOMEAN_0036,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)Nc3cncc(N)c3)cc2C1,C22
RL_GEOMEAN_0037,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccnc(O)c3)c2C1,C22
RL_GEOMEAN_0038,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)/C=C/c3cn(C(C)C)cn3)cc2C1,C27
RL_GEOMEAN_0039,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(C)cn3)c2C1,C23
RL_GEOMEAN_0040,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc4ccc(OC)cc4c3)c2C1,C26
RL_GEOMEAN_0041,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(C)cc3)c2C1,C23
RL_GEOMEAN_0042,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(-c4nc[nH]c4C)nc3)c2C1,C26
RL_GEOMEAN_0043,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncc(Cl)c3)c2C1,C21
RL_GEOMEAN_0044,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccn[nH]3)c2C1,C20
RL_GEOMEAN_0045,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncc(C)c3)c2C1,C23
RL_GEOMEAN_0046,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccnc3C)c2C1,C23
RL_GEOMEAN_0047,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ncccc3C)c2C1,C23
RL_GEOMEAN_0048,RL_GEOMEAN,C=CC(=O)N1Cc2ccccc2C1,C14
RL_GEOMEAN_0049,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn[nH]c3)c2C1,C20
RL_GEOMEAN_0050,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)NCc3cccnc3)c2C1,C23
RL_GEOMEAN_0051,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N3CCCC3)c2C1,C23
RL_GEOMEAN_0052,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)c3cnccn3)c2C1,C20
RL_GEOMEAN_0053,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccccn3)c2C1,C21
RL_GEOMEAN_0054,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3nncs3)c2C1,C20
RL_GEOMEAN_0055,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C#N)c2C1,C15
RL_GEOMEAN_0056,RL_GEOMEAN,C=CC(=O)NCc1cccc(C(=O)Nc2ncccn2)c1,C21
RL_GEOMEAN_0057,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccoc3)c2C1,C20
RL_GEOMEAN_0058,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ncncc3C)c2C1,C23
RL_GEOMEAN_0059,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc4nccnc4c3)c2C1,C23
RL_GEOMEAN_0060,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(CC)cc3)c2C1,C25
RL_GEOMEAN_0061,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Cc3ccno3)c2C1,C21
RL_GEOMEAN_0062,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N[C@@H]3CCCNC3)c2C1,C26
RL_GEOMEAN_0063,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)cs3)c2C1,C22
RL_GEOMEAN_0064,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncs3)c2C1,C20
RL_GEOMEAN_0065,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(C)c(C)c3)c2C1,C25
RL_GEOMEAN_0066,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccsc3)c2C1,C20
RL_GEOMEAN_0067,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)c3cccs3)c2C1,C19
RL_GEOMEAN_0068,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3c[nH]cc3O)c2C1,C21
RL_GEOMEAN_0069,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C)cn3)c2C1,C22
RL_GEOMEAN_0070,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncc(C#N)c3)c2C1,C22
RL_GEOMEAN_0071,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccn(C)c3)c2C1,C22
RL_GEOMEAN_0072,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(C)c3ccc(C)cc3)c2C1,C24
RL_GEOMEAN_0073,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(CNc3nccs3)c2C1,C20
RL_GEOMEAN_0074,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc4ccccc4c3)c2C1,C23
RL_GEOMEAN_0075,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(C(C)(C)C)cc3)c2C1,C29
RL_GEOMEAN_0076,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(NC(C)C)cn3)c2C1,C28
RL_GEOMEAN_0077,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3nccs3)c2C1,C20
RL_GEOMEAN_0078,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc([N+](=O)[O-])cc3)c2C1,C22
RL_GEOMEAN_0079,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3nccc(-c4cccnc4)n3)c2C1,C25
RL_GEOMEAN_0080,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccnc(-c4cccnc4)c3)c2C1,C25
RL_GEOMEAN_0081,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)O)c2C1,C17
RL_GEOMEAN_0082,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)Nc3ccoc3)cc2C1,C20
RL_GEOMEAN_0083,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3c[nH]cc3C)c2C1,C22
RL_GEOMEAN_0084,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)NC(C)C)c2C1,C23
RL_GEOMEAN_0085,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccn(C(=O)O)c3C)c2C1,C25
RL_GEOMEAN_0086,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccccc3F)c2C1,C21
RL_GEOMEAN_0087,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C)c2C1,C16
RL_GEOMEAN_0088,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(C)cn3)c2C1,C23
RL_GEOMEAN_0089,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)NCc3ccno3)c2C1,C22
RL_GEOMEAN_0090,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)NCc3ccccc3)c2C1,C23
RL_GEOMEAN_0091,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2C1,C23
RL_GEOMEAN_0092,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N(C)c3cncc(C)c3)c2C1,C25
RL_GEOMEAN_0093,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(C(C)C)c3)c2C1,C27
RL_GEOMEAN_0094,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncc(F)c3)c2C1,C21
RL_GEOMEAN_0095,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)Nc3cc(C(F)(F)F)ncn3)cc2C1,C23
RL_GEOMEAN_0096,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)NCC)c2C1,C21
RL_GEOMEAN_0097,RL_GEOMEAN,C=CC(=O)N1CCc2cccc(C(=O)Nc3cncc(C)c3)c2C1,C25
RL_GEOMEAN_0098,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncc(OC)c3)c2C1,C24
RL_GEOMEAN_0099,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(O)c3)c2C1,C22
RL_GEOMEAN_0100,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3c(C)oc(C)c3C)c2C1,C26
RL_GEOMEAN_0101,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(F)cc3)c2C1,C21
RL_GEOMEAN_0102,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(C)c(F)c3)c2C1,C23
RL_GEOMEAN_0103,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(N)[nH]3)c2C1,C21
RL_GEOMEAN_0104,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)ncn3)c2C1,C23
RL_GEOMEAN_0105,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc4cccc(OC)c4nn3)c2C1,C26
RL_GEOMEAN_0106,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(F)cn3)c2C1,C21
RL_GEOMEAN_0107,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N[C@H](C)c3ncccn3)c2C1,C25
RL_GEOMEAN_0108,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)Nc3cc[nH]c3)cc2C1,C20
RL_GEOMEAN_0109,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nn3ccc(O)c3)c2C1,C21
RL_GEOMEAN_0110,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc[nH]3)c2C1,C20
RL_GEOMEAN_0111,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)Nc3ccc(Br)cn3)cc2C1,C21
RL_GEOMEAN_0112,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(OC)c(C)c3)c2C1,C26
RL_GEOMEAN_0113,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C[C@H]3CNc4ccccc4C3)c2C1,C25
RL_GEOMEAN_0114,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(Nc3ccc(Cl)cc3)c2C1,C19
RL_GEOMEAN_0115,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(F)ccc3F)c2C1,C21
RL_GEOMEAN_0116,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3c[nH]c(C)c3)c2C1,C22
RL_GEOMEAN_0117,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(O)c3cccnc3)c2C1,C21
RL_GEOMEAN_0118,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnco3)c2C1,C20
RL_GEOMEAN_0119,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(CCc3ccccn3)c2C1,C22
RL_GEOMEAN_0120,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ncccn3)c2C1,C21
RL_GEOMEAN_0121,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N(CC)c3ccccn3)c2C1,C25
RL_GEOMEAN_0122,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(Cc3cn(-c4ccc5ccccc5n4)cn3)c2C1,C25
RL_GEOMEAN_0123,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(O)ncn3)c2C1,C22
RL_GEOMEAN_0124,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)Nc3cccnc3)cc2C1,C21
RL_GEOMEAN_0125,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)c3ccco3)c2C1,C19
RL_GEOMEAN_0126,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccs3)c2C1,C20
RL_GEOMEAN_0127,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(C)c(Cl)c3)c2C1,C23
RL_GEOMEAN_0128,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(N)cn3)c2C1,C22
RL_GEOMEAN_0129,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(-c4ocnc4C)cn3)c2C1,C25
RL_GEOMEAN_0130,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc[nH]3)c2C1,C20
RL_GEOMEAN_0131,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)n(C)c3)c2C1,C24
RL_GEOMEAN_0132,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cscn3)c2C1,C20
RL_GEOMEAN_0133,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(COc3ccc[nH]3)c2C1,C20
RL_GEOMEAN_0134,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(Cc3c[nH]c(F)c3)c2C1,C19
RL_GEOMEAN_0135,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(C)c(Br)c3)c2C1,C23
RL_GEOMEAN_0136,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@@H](C)O)cn3)c2C1,C25
RL_GEOMEAN_0137,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(CCc3n[nH]cc3C)c2C1,C23
RL_GEOMEAN_0138,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(CC(N)C(=O)NC)c2C1,C24
RL_GEOMEAN_0139,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(OC)c3)c2C1,C24
RL_GEOMEAN_0140,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(CCc3cccc(F)c3)c2C1,C22
RL_GEOMEAN_0141,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)c3cncnc3)c2C1,C20
RL_GEOMEAN_0142,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)NCCc3cc(C)[nH]c3C)cc2C1,C28
RL_GEOMEAN_0143,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)co3)c2C1,C22
RL_GEOMEAN_0144,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)cc(F)c3)c2C1,C23
RL_GEOMEAN_0145,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(Br)c2C1,C14
RL_GEOMEAN_0146,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)NC3=CN=C3)c2C1,C20
RL_GEOMEAN_0147,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(-c4ccc(F)cn4)cn3)c2C1,C24
RL_GEOMEAN_0148,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C(F)F)ncn3)c2C1,C23
RL_GEOMEAN_0149,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)Nc3cncc(C)c3)cc2C1,C23
RL_GEOMEAN_0150,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)NCc3cccc([N+](=O)[O-])c3)c2C1,C24
RL_GEOMEAN_0151,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnccc3O)c2C1,C22
RL_GEOMEAN_0152,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(-c4cccc(F)c4)cn3)c2C1,C24
RL_GEOMEAN_0153,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncc(Cl)n3)c2C1,C21
RL_GEOMEAN_0154,RL_GEOMEAN,C=CC(=O)N1[C@@H](C)C[C@H]1c1cccc(C(=O)O)c1,C21
RL_GEOMEAN_0155,RL_GEOMEAN,C=CC(=O)N1Cc2nccc(C(=O)Nc3cccs3)c2C1,C20
RL_GEOMEAN_0156,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(CNc3cncc(C#N)c3)c2C1,C22
RL_GEOMEAN_0157,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cocn3)c2C1,C20
RL_GEOMEAN_0158,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(Cl)ccn3)c2C1,C21
RL_GEOMEAN_0159,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncc(CC)c3)c2C1,C25
RL_GEOMEAN_0160,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3coc(N)c3)c2C1,C21
RL_GEOMEAN_0161,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc[nH]n3)c2C1,C20
RL_GEOMEAN_0162,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(N)cc3)c2C1,C22
RL_GEOMEAN_0163,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ncn(C)c3C)c2C1,C24
RL_GEOMEAN_0164,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N(C)CC)c2C1,C23
RL_GEOMEAN_0165,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncc(Br)c3)c2C1,C21
RL_GEOMEAN_0166,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(CC)ccc3C)c2C1,C27
RL_GEOMEAN_0167,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(Br)cn3)c2C1,C21
RL_GEOMEAN_0168,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(C)s3)c2C1,C22
RL_GEOMEAN_0169,RL_GEOMEAN,C=CC(=O)N1Cc2cncc(C(=O)Nc3cccnc3)c2C1,C21
RL_GEOMEAN_0170,RL_GEOMEAN,C=CC(=O)Nc1cccc(C(=O)Nc2cn(-c3cnccn3)cn2)c1,C22
RL_GEOMEAN_0171,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(Cc4cncc(Cl)c4)c3)c2C1,C27
