uid,method,smiles,warhead_atom,iptm,ligand_iptm,confidence_score,complex_pde,protein_iptm,n_lig_atoms,mpae_min,mpae_5pct,d_SG,burgi_dunitz_dev,geom_ok,n_h_bonds,n_vdw_contacts,pocket_occupancy_pct,valid,mw,logp,qed,has_acryl,tc_mol1
mol2mol_baseline_0068,mol2mol_baseline,C=CC(=O)N1Cc2cccc(CNc3ncn(C(C)C)n3)c2C1,C26,0.977877676486969,0.977877676486969,0.8442313075065613,0.911266565322876,0.0,23,0.6779414415359497,1.2801902294158936,1.8952168689888766,26.636126393079962,True,3,17,100.0,True,311.38900000000007,2.4993000000000007,0.8618434119444844,True,0.4594594594594595
mol2mol_baseline_0069,mol2mol_baseline,C=CC(=O)N1Cc2cccc(CN3CCn4ccnc4C3)c2C1,C24,0.9524698257446289,0.9524698257446289,0.8378511667251587,1.118141770362854,0.0,23,1.054771900177002,1.7320506572723389,1.7482666099025062,37.384145250908944,True,3,17,95.65217391304348,True,308.3850000000001,1.9271,0.8136866023332522,True,0.3717948717948718
mol2mol_baseline_0071,mol2mol_baseline,C=CC(=O)N1Cc2cccc(CN(C(=O)COC)c3ccn(C(C)C)c3)c2C1,C33,0.9146056175231934,0.9146056175231934,0.8281893134117126,0.7663641571998596,0.0,28,1.5857408046722412,2.416858434677124,1.858404796189462,18.74278197473832,True,0,21,82.14285714285714,True,381.4760000000001,3.2768000000000015,0.6918820838542602,True,0.36904761904761907
mol2mol_baseline_0070,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(Nc3cnn(C(C)C)c3)C(=O)OCCOC)c2C1,C36,0.8924680352210999,0.8924680352210999,0.7993055582046509,1.053465723991394,0.0,30,1.8911164999008179,2.808959484100342,1.6138209034152475,38.59727726699873,True,1,21,80.0,True,412.4900000000003,2.835000000000001,0.38726816922397944,True,0.4166666666666667
mol2mol_baseline_0072,mol2mol_baseline,C=CC(=O)N1CC2CN(C(=O)Nc3ncc(C(C)C)s3)CC2C1,C29,0.9410567283630371,0.9410567283630371,0.832972526550293,1.2670725584030151,0.0,23,0.891889750957489,1.7548072338104248,1.7909831602781763,33.025832203508514,True,2,16,86.95652173913044,True,334.4450000000001,2.3746,0.8632245775091113,True,0.3116883116883117
mol2mol_baseline_0073,mol2mol_baseline,C=CC(=O)N1Cc2ccccc2C(Nc2cn(C(C)C)nn2)C1,C26,0.9132133722305298,0.9132133722305298,0.8197416663169861,1.194810390472412,0.0,23,1.7457430362701416,2.6325769424438477,1.7784587311770834,38.46385232756202,True,2,17,86.95652173913044,True,311.38900000000007,2.540400000000001,0.8814652089658286,True,0.35443037974683544
mol2mol_baseline_0076,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(N)=O)c2C1,C17,0.9127663969993591,0.9127663969993591,0.8199487924575806,1.1709479093551636,0.0,16,1.8323314189910889,2.612168073654175,1.9409884133863347,66.75868322013886,True,1,12,93.75,True,216.23999999999995,0.8137000000000002,0.7435221858511574,True,0.46774193548387094
mol2mol_baseline_0075,mol2mol_baseline,C=CC(=O)N1Cc2c(C(=O)Nc3cnccn3)c(C)n(C(C)C)c2C1,C28,0.9616079330444336,0.9616079330444336,0.8428277969360352,0.9831291437149048,0.0,25,0.9522086381912231,1.5753788948059082,1.9633897678250247,54.102606960050394,True,3,18,88.0,True,339.3990000000001,2.4479200000000008,0.8678110395647285,True,0.3974358974358974
mol2mol_baseline_0077,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)Nc3nc(C)cs3)c2C1,C22,0.9633115530014038,0.9633115530014038,0.8266627192497253,1.1939805746078491,0.0,22,0.9550045728683472,1.6509417295455933,1.9843859018346222,63.79289582079218,True,3,16,100.0,True,313.38200000000006,2.7320200000000012,0.8863222832831174,True,0.5142857142857142
mol2mol_baseline_0074,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(Nc3cnn(C(C)C)c3)C(=O)NCC(C)C)c2C1,C37,0.8282485604286194,0.8282485604286194,0.7841416001319885,1.2872685194015503,0.0,30,3.3010101318359375,4.45782995223999,1.5290237340865565,16.982799492992328,True,2,22,90.0,True,409.5340000000002,3.417600000000002,0.6550256047124093,True,0.40963855421686746
mol2mol_baseline_0078,mol2mol_baseline,C=CC(=O)N1Cc2cccc([C@H](Nc3cnn(C(C)C)c3)C(=O)C3CC3)c2C1,C32,0.8472929000854492,0.8472929000854492,0.799974262714386,1.2702348232269287,0.0,28,2.648832321166992,3.6870527267456055,1.6064895532184453,39.03242450630387,True,1,20,82.14285714285714,True,378.4760000000002,3.624500000000003,0.7474083443761219,True,0.4024390243902439
mol2mol_baseline_0079,mol2mol_baseline,C=CC(=O)N1Cc2c(C(=O)Nc3cncn3C(C)C)c(C)n(Cc3ccccc3)c2C1C=C(C)C,C39,0.9082276821136475,0.9082276821136475,0.8213874697685242,1.0549134016036987,0.0,35,1.2788901329040527,2.3300042152404785,1.9726695006766837,51.975046873624564,True,3,21,65.71428571428571,True,471.6050000000003,5.410020000000006,0.3699090969385353,True,0.26262626262626265
mol2mol_baseline_0080,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(Nc3cnc(C(C)C)c(C(C)C)c3)C(C)C)c2C1,C39,0.8396892547607422,0.8396892547607422,0.7884771823883057,1.1874257326126099,0.0,30,2.9796218872070312,4.203993320465088,1.9404649894806116,59.75319164785958,True,2,20,63.333333333333336,True,405.58600000000024,6.165800000000006,0.5606529440259445,True,0.48
mol2mol_baseline_0081,mol2mol_baseline,C=CC(=O)N1Cc2cccc(CNc3cn(C(C)C)cn3)c2C1,C26,0.9722340703010559,0.9722340703010559,0.8413134813308716,1.1811827421188354,0.0,23,0.7663511037826538,1.4290471076965332,1.829897324824539,23.96371511694889,True,3,18,95.65217391304348,True,310.40100000000007,3.104300000000001,0.8633975337676107,True,0.47297297297297297
mol2mol_baseline_0082,mol2mol_baseline,C=CC(=O)N1Cc2ccc3c(Nc4cn(C)cn4)ncnc3c2C1,C22,0.9707090258598328,0.9707090258598328,0.838142991065979,1.166027307510376,0.0,24,0.7220281362533569,1.387056827545166,1.7714417480120537,30.13671597518706,True,2,16,79.16666666666667,True,320.3560000000001,2.1350999999999996,0.7482964533972248,True,0.379746835443038
mol2mol_baseline_0083,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)NC(C=O)CCC)c2C1,C27,0.9095576405525208,0.9095576405525208,0.8184952139854431,1.043576717376709,0.0,22,1.742799997329712,2.6422078609466553,1.7220965299889561,14.788869455278245,True,0,15,77.27272727272727,True,300.3580000000001,1.8121999999999998,0.643423458365985,True,0.5
mol2mol_baseline_0085,mol2mol_baseline,C=CC(=O)N1Cc2ccc(C)c(C(=O)Nc3ccn(C(C)C)n3)c2C1,C28,0.754284143447876,0.754284143447876,0.7712504267692566,1.2956092357635498,0.0,25,4.4088311195373535,6.272920608520508,1.96820694542012,46.80033966212068,True,1,19,92.0,True,338.4110000000001,3.052920000000001,0.8714043386848063,True,0.44594594594594594
mol2mol_baseline_0084,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)N(CC)c3cccc(C(C)C)c3)c2C1,C31,0.8798410892486572,0.8798410892486572,0.7895843386650085,1.2238495349884033,0.0,27,2.2387828826904297,3.495955467224121,1.6057693682780207,32.927498892689215,True,1,22,77.77777777777777,True,362.4730000000001,4.504900000000004,0.7346810840451522,True,0.4533333333333333
mol2mol_baseline_0086,mol2mol_baseline,C=CC(=O)N1Cc2c(C(=O)Nc3cccnc3)cn(C(C)C)c2C1,C26,0.9308297038078308,0.9308297038078308,0.8385054469108582,0.9848755598068237,0.0,24,1.1170061826705933,2.002932548522949,1.9596840968635745,37.92513164192542,True,2,18,87.5,True,324.3840000000001,2.7445000000000013,0.8794439335696442,True,0.4155844155844156
mol2mol_baseline_0087,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnn(C)c3)c2C1,C22,0.9412104487419128,0.9412104487419128,0.8397595286369324,0.8486559391021729,0.0,22,1.1936167478561401,1.8754827976226807,1.9497758463218284,35.606476112220804,True,2,16,86.36363636363636,True,296.33000000000004,1.7006,0.8766533781081279,True,0.625
mol2mol_baseline_0089,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)N[C@H](C)c3c[nH]cn3)c2C1,C24,0.9211369156837463,0.9211369156837463,0.8369812369346619,1.0766137838363647,0.0,23,1.5549046993255615,2.346161127090454,1.9565276295007938,36.877878390424655,True,4,17,95.65217391304348,True,310.357,1.9288999999999998,0.8470554889126503,True,0.5352112676056338
mol2mol_baseline_0088,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)N[C@@H](C)c3cn(C(C)C)cn3)c2C1,C30,0.9203500747680664,0.9203500747680664,0.8371297121047974,1.05672025680542,0.0,26,1.4255142211914062,2.4255211353302,1.8825965690768685,18.48816700392939,True,1,20,92.3076923076923,True,352.4380000000001,2.983200000000001,0.8413999806396819,True,0.5277777777777778
mol2mol_baseline_0090,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C)c2C1Nc1cn(C(C)C)cn1,C26,0.9346632957458496,0.9346632957458496,0.8261071443557739,1.2365927696228027,0.0,23,1.2816613912582397,2.1049726009368896,1.5186855319321373,43.249868996203645,True,2,18,91.30434782608695,True,310.40100000000007,3.4113200000000017,0.880479266593536,True,0.345679012345679
mol2mol_baseline_0091,mol2mol_baseline,C=CC(=O)N(Cc1ccccc1)C(=O)c1c[nH]c(C(C)C)n1,C25,0.7517904043197632,0.7517904043197632,0.7674776315689087,1.2899950742721558,0.0,22,4.39341402053833,5.6656012535095215,1.4965932208185373,52.96445863626934,True,0,17,95.45454545454545,True,297.35800000000006,2.8881000000000014,0.8629283348051381,True,0.20238095238095238
mol2mol_baseline_0092,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)N3CC(C)N(C(=O)c4cncn4C(C)C)C3)c2C1,C35,0.8814980983734131,0.8814980983734131,0.8156445622444153,1.2372465133666992,0.0,31,1.4832701683044434,2.5856282711029053,1.9301203047996767,29.791995552310283,True,1,23,90.3225806451613,True,421.5010000000002,2.436400000000001,0.7106483098840115,True,0.4146341463414634
mol2mol_baseline_0093,mol2mol_baseline,C=CC(=O)N1Cc2cccc([C@H](NC(=O)c3ccn(C(C)C)n3)c3cccc(C(C)C)c3)c2C1,C38,0.7493447661399841,0.7493447661399841,0.7798129916191101,1.0884723663330078,0.0,34,4.384828090667725,5.995903968811035,1.9682368411093214,38.72396757735828,True,1,26,82.3529411764706,True,456.59000000000026,5.135000000000004,0.5010416987792373,True,0.40963855421686746
mol2mol_baseline_0094,mol2mol_baseline,C=CC(=O)N1Cc2[nH]c(C)c(C(=O)Nc3ccn(C(C)C)n3)c2C1,C27,0.9216541647911072,0.9216541647911072,0.8142580986022949,1.1980212926864624,0.0,24,1.5630865097045898,2.5375494956970215,1.415439456176065,14.078307400715516,True,2,17,95.83333333333333,True,327.38800000000015,2.3810200000000004,0.8458463734765402,True,0.39473684210526316
mol2mol_baseline_0095,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)N[C@@H](C)C(=O)OC)c2C1,C26,0.8925393223762512,0.8925393223762512,0.796177864074707,0.99420565366745,0.0,22,2.158627986907959,2.9301133155822754,1.7092925297619483,46.52633753662971,True,2,16,100.0,True,302.3300000000001,1.0060999999999998,0.6649958595585267,True,0.5223880597014925
mol2mol_baseline_0097,mol2mol_baseline,C=CCn1cc(C(=O)Nc2cnn(C(C)C)c2)c2c1CN(C(=O)C=C)C2,C29,0.8790801763534546,0.8790801763534546,0.808839738368988,1.2257318496704102,0.0,26,2.0609426498413086,3.2477355003356934,1.7005450988139057,48.42032833872193,True,2,19,88.46153846153847,True,353.4260000000002,2.732000000000001,0.6410293858083473,True,0.3875
mol2mol_baseline_0096,mol2mol_baseline,C=CC(=O)N1Cc2c(C(=O)Nc3ccc(C(C)=O)cn3)cn(C(C)C)c2C1,C30,0.8632116317749023,0.8632116317749023,0.8092922568321228,1.2813496589660645,0.0,27,2.1587443351745605,3.184690475463867,1.757513745977536,38.78747433581239,True,2,17,85.18518518518519,True,366.4210000000001,2.9471000000000016,0.6512563154642526,True,0.4605263157894737
mol2mol_baseline_0098,mol2mol_baseline,C=CC(=O)N1Cc2c(C(=O)Nc3cn(C(C)C)nn3)c(C)n(C(C)C)c2C1,C33,0.9367038011550903,0.9367038011550903,0.84577476978302,0.9300050735473633,0.0,27,1.2445247173309326,1.977918267250061,1.934266561826474,51.23047080802024,True,3,19,85.18518518518519,True,370.45700000000016,2.8303200000000013,0.8203300377358564,True,0.3625
mol2mol_baseline_0099,mol2mol_baseline,C=CC(=O)N1Cc2cnc(C)c(C(=O)Nc3cncn3C3CCCC3)c2C1,C30,0.9645044803619385,0.9645044803619385,0.8427159190177917,1.1754658222198486,0.0,27,0.8464271426200867,1.5471715927124023,1.6307920941983995,17.075608656403517,True,4,19,85.18518518518519,True,365.43700000000024,2.982120000000001,0.8449114912335478,True,0.3333333333333333
mol2mol_baseline_0100,mol2mol_baseline,C=CC(=O)N1Cc2cccc(CN3CCN(C(=O)c4cn(C(C)C)cn4)CC3)c2C1,C35,0.8714232444763184,0.8714232444763184,0.8033434152603149,0.9112765789031982,0.0,30,2.378864288330078,3.5259079933166504,1.3637521045629966,49.105809169067896,True,4,23,100.0,True,407.5180000000002,2.4502000000000006,0.7146272943822177,True,0.4125
mol2mol_baseline_0102,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnccn3)c2C1,C21,0.9783933162689209,0.9783933162689209,0.8347455859184265,1.171630859375,0.0,22,0.7350444793701172,1.3363502025604248,1.424885537192376,22.513743609328998,True,4,16,95.45454545454545,True,294.3140000000001,1.7570999999999999,0.8752024869238412,True,0.625
mol2mol_baseline_0101,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C(C)C)nn3C(C)C)c2C1,C32,0.9174678325653076,0.9174678325653076,0.805270791053772,1.1460996866226196,0.0,27,1.740179419517517,2.530690908432007,1.8330111224430696,31.47713024151051,True,1,21,77.77777777777777,True,366.46500000000015,3.8679000000000032,0.8170525438694612,True,0.5797101449275363
mol2mol_baseline_0103,mol2mol_baseline,C=CC(=O)N1Cc2c(C(=O)Nc3cc(-c4ccccc4)no3)c3ccccc3n2C1,C25,0.9109899997711182,0.9109899997711182,0.8174325823783875,1.04884934425354,0.0,30,1.7323031425476074,2.59725022315979,1.5824237861268384,41.40542293945296,True,4,23,93.33333333333333,True,398.42200000000014,4.034300000000003,0.5264161029650908,True,0.25555555555555554
mol2mol_baseline_0105,mol2mol_baseline,C=CC(=O)N1Cc2cccc(CNc3ccn(C(C)C)n3)c2C[C@H]1C(=O)O,C31,0.8145136833190918,0.8145136833190918,0.770751953125,1.2584694623947144,0.0,27,3.3779618740081787,4.81702995300293,1.6866994716901993,38.3280350788547,True,3,20,88.88888888888889,True,368.4370000000001,2.6000000000000005,0.7654989603445096,True,0.3372093023255814
mol2mol_baseline_0104,mol2mol_baseline,C=CC(=O)N1Cc2cccc(CNc3ncn(C(C)C)n3)c2Cc2cccc(C(C)C)c21,C36,0.957384467124939,0.957384467124939,0.8373934030532837,1.1492760181427002,0.0,32,0.8852211236953735,1.7012029886245728,1.1066223613319945,0.5993777419452329,True,3,25,81.25,True,429.5680000000002,5.217900000000005,0.5459729330460146,True,0.3448275862068966
mol2mol_baseline_0106,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@H]4C[C@@H]4COC(C)=O)cn3)c2C1,C31,0.9696211218833923,0.9696211218833923,0.8544807434082031,1.1266297101974487,0.0,29,0.7028450965881348,1.392645001411438,1.9822789443970796,54.58030382860366,True,5,21,86.20689655172414,True,394.4310000000002,2.2877,0.5993360371690672,True,0.5189873417721519
mol2mol_baseline_0107,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(Nc3ncn(C(C)C)n3)C(C)C)c2C1,C32,0.9536969065666199,0.9536969065666199,0.8404144644737244,1.1178327798843384,0.0,26,0.871240496635437,1.6767197847366333,1.4227181388103554,16.240101751835326,True,2,20,88.46153846153847,True,353.47000000000014,3.6964000000000024,0.8045425788641218,True,0.42857142857142855
mol2mol_baseline_0108,mol2mol_baseline,C=CC(=O)N1Cc2ccc(C(=O)Nc3cn(C4CCC4)cn3)cc2C1,C26,0.9693397879600525,0.9693397879600525,0.8381690382957458,1.098824381828308,0.0,25,0.7456580400466919,1.428247332572937,1.8721038685126423,2.8165259548220263,True,2,18,92.0,True,336.3950000000001,2.888600000000001,0.8731334007300509,True,0.35443037974683544
mol2mol_baseline_0109,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(C)Nc3cn(C(C)C)nn3)c2C1,C28,0.9278128147125244,0.9278128147125244,0.8383793234825134,0.8742378950119019,0.0,24,1.429866075515747,2.173802137374878,1.5510951433745137,28.689226133745308,True,2,18,79.16666666666667,True,325.4160000000001,3.0603000000000016,0.8582961981039159,True,0.44
mol2mol_baseline_0110,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnn(CC(C)C)c3)c2C1,C28,0.9282941818237305,0.9282941818237305,0.8238256573677063,1.1105446815490723,0.0,25,1.4279272556304932,2.250131845474243,1.862556965276497,48.7554734376026,True,3,19,92.0,True,338.4110000000001,2.819600000000001,0.8525992396075134,True,0.5857142857142857
mol2mol_baseline_0111,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(N)=O)c2C(=O)Nc2ncn(C(C)C)c21,C27,0.9437057375907898,0.9437057375907898,0.8316444754600525,1.0744273662567139,0.0,26,1.2183773517608643,1.9457697868347168,1.95361129393746,64.43153268978182,True,1,18,84.61538461538461,True,353.38200000000006,1.8478,0.820402072468791,True,0.3333333333333333
mol2mol_baseline_0113,mol2mol_baseline,C=CC(=O)N1Cc2ccc(C(=O)Nc3cnn(C(C)C)c3)cc2C1,C26,0.8766457438468933,0.8766457438468933,0.7905012965202332,1.1846674680709839,0.0,24,2.1060056686401367,3.082096815109253,1.4462024720280335,39.299474838047814,True,2,18,95.83333333333333,True,324.38400000000007,2.7445000000000013,0.8794439335696442,True,0.3815789473684211
mol2mol_baseline_0114,mol2mol_baseline,C=CC(=O)N1Cc2c(ccc(Cl)c2Cl)C1C(=O)Nc1cn(C(C)C)cn1,C26,0.9339987635612488,0.9339987635612488,0.811505913734436,1.194826364517212,0.0,26,1.363515853881836,2.258786678314209,1.8256242929200959,3.987306235650408,True,2,18,96.15384615384616,True,393.2740000000001,3.9788000000000023,0.7995344166254249,True,0.3023255813953488
mol2mol_baseline_0115,mol2mol_baseline,C=CC(=O)N1Cc2cccc([C@@H](Nc3cc(C)no3)C(C)C)c2C1,C28,0.9358483552932739,0.9358483552932739,0.8237856030464172,1.1847255229949951,0.0,24,1.1640318632125854,2.031931161880493,1.335268138015732,21.4566190271411,True,3,18,91.66666666666667,True,325.41200000000015,3.820420000000003,0.849107590165912,True,0.3974358974358974
mol2mol_baseline_0112,mol2mol_baseline,C=C=C[C@@H]1Cc2cccc(C(=O)Nc3cnn(C(C)(C)C)c3)c2CN1C(=O)C=C,C35,0.9466069936752319,0.9466069936752319,0.8164531588554382,1.313590407371521,0.0,29,1.2905465364456177,1.9483466148376465,1.6862648283410278,38.04149125412786,True,2,23,79.3103448275862,True,390.4870000000002,3.6708000000000025,0.6397779965236705,True,0.37209302325581395
mol2mol_baseline_0116,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C(C)C)n(C)n3)c2C1,C28,0.9743025302886963,0.9743025302886963,0.8451616168022156,1.1599231958389282,0.0,25,0.7814654111862183,1.4094616174697876,1.9754952614724248,42.47111155376308,True,4,19,96.0,True,338.4110000000001,2.8240000000000007,0.8718427504727716,True,0.6515151515151515
mol2mol_baseline_0117,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)N[C@H](C)c3cn(C(C)C)cn3)c2C1,C30,0.9353029727935791,0.9353029727935791,0.8338630795478821,1.1156913042068481,0.0,26,1.336421251296997,2.157623291015625,1.8506642819809347,21.56596751129925,True,1,20,96.15384615384616,True,352.4380000000001,2.983200000000001,0.8413999806396819,True,0.5277777777777778
mol2mol_baseline_0118,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnn(-c4ccccc4)c3)c2C1,C24,0.8870339393615723,0.8870339393615723,0.8054342269897461,1.1558560132980347,0.0,27,2.226748466491699,3.1755881309509277,1.9576259362043613,36.81062615449312,True,2,21,96.29629629629629,True,358.40100000000007,3.152800000000002,0.728721062427814,True,0.5211267605633803
mol2mol_baseline_0119,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnn(C(C)C)n3)c2C1,C26,0.8743699193000793,0.8743699193000793,0.802737832069397,0.9554435610771179,0.0,24,2.2250640392303467,2.987973690032959,1.963117971467841,45.68143069720884,True,0,15,66.66666666666667,True,325.3720000000001,2.1395,0.8734648517703988,True,0.6363636363636364
mol2mol_baseline_0121,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(Nc3ccn(C(C)C)n3)C(=O)O)c2C1,C29,0.9058747887611389,0.9058747887611389,0.8206595778465271,0.7064645886421204,0.0,26,2.0317842960357666,2.9445865154266357,1.9733088583898881,54.18693129064971,True,2,18,88.46153846153847,True,354.41000000000014,2.7300000000000004,0.77901818605021,True,0.42857142857142855
mol2mol_baseline_0123,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(Nc3ccn(C(C)C)n3)C(=O)C(F)(F)F)c2C1,C30,0.9302036166191101,0.9302036166191101,0.8277732133865356,0.954475998878479,0.0,29,1.4249635934829712,2.282919406890869,1.945131445327025,32.65687409132795,True,2,20,89.65517241379311,True,406.40800000000013,3.7768000000000024,0.7418505291758446,True,0.4074074074074074
mol2mol_baseline_0122,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C(C)C)nn3CC)c2C1,C30,0.8254156708717346,0.8254156708717346,0.7944843769073486,1.2393136024475098,0.0,26,3.55298113822937,4.6290106773376465,1.7259868939537153,37.70537940121636,True,1,20,88.46153846153847,True,352.43800000000016,3.3069000000000024,0.8396818047073472,True,0.5942028985507246
mol2mol_baseline_0120,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(Nc3cnn(C(C)(C)C)c3)C(=O)C3CC3)c2C1,C34,0.903194010257721,0.903194010257721,0.8247432112693787,1.2070447206497192,0.0,29,1.7220022678375244,2.7454001903533936,1.8445907011312825,18.992707532597194,True,2,21,89.65517241379311,True,392.50300000000027,3.798600000000003,0.7595899068176769,True,0.38095238095238093
mol2mol_baseline_0124,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)Nc3nc4cc(C)ccc4[nH]3)c2C1,C24,0.9365445971488953,0.9365445971488953,0.8258283734321594,1.2603765726089478,0.0,26,1.3735122680664062,2.0600533485412598,1.9655492149778406,50.44664792124581,True,5,20,96.15384615384616,True,346.3900000000001,3.1518200000000007,0.715250916726642,True,0.47368421052631576
mol2mol_baseline_0125,mol2mol_baseline,C=CC(=O)N1Cc2ccc(C(=O)Nc3ccc(C(C)C)cc3)cc2C1,C27,0.8829531669616699,0.8829531669616699,0.7916499972343445,1.2996976375579834,0.0,25,2.26238751411438,3.5162408351898193,1.591928503733757,32.64802446932447,True,0,18,68.0,True,334.4190000000001,4.090500000000003,0.8562467086813526,True,0.3698630136986301
mol2mol_baseline_0126,mol2mol_baseline,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(C)C)cn3)c2Cc2c(C(=O)O)cccc21,C33,0.9268909096717834,0.9268909096717834,0.8314620852470398,1.176425814628601,0.0,33,1.268611192703247,2.243056535720825,1.9506106262911622,43.979445122207125,True,4,25,93.93939393939394,True,444.4910000000002,4.037900000000002,0.5782060730524056,True,0.4444444444444444
